1.49524376551315E-05	6	-100
2.85455627961602E-05	6	-94.871795
5.02945630218061E-05	6	-89.74359
8.29180633602749E-05	6	-84.615385
0.000133212626382	6	-79.487179
0.000210693439686	6	-74.358974
0.000326235003385	6	-69.230769
0.000483915255021	6	-64.102564
0.000668781756939	6	-58.974359
0.000844133071258	6	-53.846154
0.000961033947471	6	-48.717949
0.000978705010154	6	-43.589744
0.000891709009251	6	-38.461538
0.000725872882531	6	-33.333333
0.000528772567986	6	-28.205128
0.000345265378582	6	-23.076923
0.000203896877115	6	-17.948718
0.000110104313642	6	-12.820513
5.57318130782176E-05	6	-7.692308
2.71862502820573E-05	6	-2.564103
1.35931251410287E-05	6	2.564103
8.1558750846172E-06	6	7.692308
5.43725005641147E-06	6	12.820513
4.0779375423086E-06	6	17.948718
4.0779375423086E-06	6	23.076923
5.43725005641147E-06	6	28.205128
6.79656257051434E-06	6	33.333333
1.22338126269258E-05	6	38.461538
2.0389687711543E-05	6	43.589744
2.99048753102631E-05	6	48.717949
4.21386879371889E-05	6	53.846154
5.30131880500118E-05	6	58.974359
6.1169063134629E-05	6	64.102564
6.38876881628348E-05	6	69.230769
6.25283756487319E-05	6	74.358974
5.43725005641147E-05	6	79.487179
4.34980004512917E-05	6	84.615385
2.99048753102631E-05	6	89.74359
1.90303751974401E-05	6	94.871795
1.08745001128229E-05	6	100
2.31083127397487E-05	6.26087	-100
4.48573129653946E-05	6.26087	-94.871795
8.01994383320692E-05	6.26087	-89.74359
0.000133212626382	6.26087	-84.615385
0.000213412064714	6.26087	-79.487179
0.000334390878469	6.26087	-74.358974
0.000517898067873	6.26087	-69.230769
0.000776167445553	6.26087	-64.102564
0.001095605886367	6.26087	-58.974359
0.00142455951478	6.26087	-53.846154
0.001680110267431	6.26087	-48.717949
0.001779340080961	6.26087	-43.589744
0.001685547517488	6.26087	-38.461538
0.001427278139808	6.26087	-33.333333
0.001080653448712	6.26087	-28.205128
0.000734028757616	6.26087	-23.076923
0.000451291754682	6.26087	-17.948718
0.000254191440137	6.26087	-12.820513
0.00013593125141	6.26087	-7.692308
7.2043563247452E-05	6.26087	-2.564103
4.0779375423086E-05	6.26087	2.564103
2.58269377679545E-05	6.26087	7.692308
1.90303751974401E-05	6.26087	12.820513
1.63117501692344E-05	6.26087	17.948718
1.49524376551315E-05	6.26087	23.076923
1.63117501692344E-05	6.26087	28.205128
1.90303751974401E-05	6.26087	33.333333
2.58269377679545E-05	6.26087	38.461538
3.94200629089831E-05	6.26087	43.589744
5.70911255923204E-05	6.26087	48.717949
7.74808133038634E-05	6.26087	53.846154
9.65111885013036E-05	6.26087	58.974359
0.000108745001128	6.26087	64.102564
0.000111463626156	6.26087	69.230769
0.0001060263761	6.26087	74.358974
9.10739384448921E-05	6.26087	79.487179
7.2043563247452E-05	6.26087	84.615385
5.1653875535909E-05	6.26087	89.74359
3.39828128525717E-05	6.26087	94.871795
1.90303751974401E-05	6.26087	100
3.26235003384688E-05	6.521739	-100
6.38876881628348E-05	6.521739	-94.871795
0.000115541563699	6.521739	-89.74359
0.000191663064489	6.521739	-84.615385
0.000303126690645	6.521739	-79.487179
0.000467603504851	6.521739	-74.358974
0.000710920444876	6.521739	-69.230769
0.001057545135972	6.521739	-64.102564
0.001502040328084	6.521739	-58.974359
0.001991392833161	6.521739	-53.846154
0.002414139025047	6.521739	-48.717949
0.002641144214902	6.521739	-43.589744
0.002593568276908	6.521739	-38.461538
0.002279567086151	6.521739	-33.333333
0.001792933206102	6.521739	-28.205128
0.00126551995063	6.521739	-23.076923
0.000807431633377	6.521739	-17.948718
0.000473040754908	6.521739	-12.820513
0.000262347315222	6.521739	-7.692308
0.000145446439009	6.521739	-2.564103
8.83553134166864E-05	6.521739	2.564103
6.38876881628348E-05	6.521739	7.692308
5.43725005641147E-05	6.521739	12.820513
5.02945630218061E-05	6.521739	17.948718
4.75759379936004E-05	6.521739	23.076923
4.48573129653946E-05	6.521739	28.205128
4.62166254794975E-05	6.521739	33.333333
5.43725005641147E-05	6.521739	38.461538
7.2043563247452E-05	6.521739	43.589744
9.78705010154064E-05	6.521739	48.717949
0.000127775376326	6.521739	53.846154
0.000153602314094	6.521739	58.974359
0.000167195439235	6.521739	64.102564
0.000167195439235	6.521739	69.230769
0.00015224300158	6.521739	74.358974
0.000127775376326	6.521739	79.487179
9.78705010154064E-05	6.521739	84.615385
6.93249382192462E-05	6.521739	89.74359
4.48573129653946E-05	6.521739	94.871795
2.58269377679545E-05	6.521739	100
4.75759379936004E-05	6.782609	-100
