AA 	5	1	1.63572020018198
AA 	6	1	1.61933668407311
AA 	7	1	1.62695864581498
AA 	8	1	1.63882581102362
AA 	9	1	1.60774280081633
AA 	10	1	1.61032947298421
AA 	11	1	1.62394043279797
AA 	12	1	1.62044521296296
AA 	13	1	1.61477867906574
AA 	14	1	1.62552561312027
AA 	15	1	1.61807929297206
AA 	16	1	1.63258127918782
AA 	17	1	1.6232868590604
AA 	18	1	1.62478670110076
AA 	19	1	1.62505990201225
AA 	20	1	1.60633553873553
AA 	21	1	1.62812858203483
AA 	22	1	1.62040652894737
AA 	23	1	1.60488159861592
AA 	24	1	1.63457508023649
AA 	25	1	1.61195384224138
AA 	5	2	0.526567665247019
AA 	6	2	0.524236326689775
AA 	7	2	0.524988650510204
AA 	8	2	0.527630100810081
AA 	9	2	0.524980414675768
AA 	10	2	0.528662963786008
AA 	11	2	0.526305041048035
AA 	12	2	0.524773716404887
AA 	13	2	0.528556115744681
AA 	14	2	0.528418251934652
AA 	15	2	0.527923680658436
AA 	16	2	0.523725505535055
AA 	17	2	0.525188077966102
AA 	18	2	0.528297490725126
AA 	19	2	0.526020214953271
AA 	20	2	0.526701467715232
AA 	21	2	0.529484118729097
AA 	22	2	0.524313293916024
AA 	23	2	0.523188557660626
AA 	24	2	0.527144035180299
AA 	5	3	1.45417826655765
AA 	6	3	1.46338092136752
AA 	7	3	1.45393411694915
AA 	8	3	1.44450846954315
AA 	9	3	1.44749481165541
AA 	10	3	1.44308322835314
AA 	11	3	1.44097251230228
AA 	12	3	1.45427879202037
AA 	13	3	1.44517355402112
AA 	14	3	1.43986590638298
AA 	15	3	1.45493066838488
AA 	16	3	1.47943156036636
AA 	17	3	1.49228912926829
AA 	18	3	1.47244073282443
AA 	19	3	1.44062044836489
AA 	20	3	1.45071267315834
AA 	21	3	1.44043149168854
AA 	22	3	1.44431165674256
AA 	23	3	1.45996840394973
AA 	5	4	1.37251555072464
AA 	6	4	1.40331644425957
AA 	7	4	1.37769345815358
AA 	8	4	1.40062267862969
AA 	9	4	1.4063304
AA 	10	4	1.396389
AA 	11	4	1.41480318181818
AA 	12	4	1.37336818100649
AA 	13	4	1.41867731761787
AA 	14	4	1.38980867906574
AA 	15	4	1.41941398083624
AA 	16	4	1.41281124896266
AA 	17	4	1.43366742057762
AA 	18	4	1.38155390868794
AA 	19	4	1.44782292958927
AA 	20	4	1.39104728608027
AA 	21	4	1.43381370236088
AA 	22	4	1.39312264416667
AA 	5	5	0.076488816596105
AA 	6	5	0.076244812223134
AA 	7	5	0.076130974338624
AA 	8	5	0.075708258402662
AA 	9	5	0.075943100723327
AA 	10	5	0.07613065
AA 	11	5	0.075698367183463
AA 	12	5	0.076757491339214
AA 	13	5	0.075293357993197
AA 	14	5	0.075498070499109
AA 	15	5	0.076850533416459
AA 	16	5	0.077373898969072
AA 	17	5	0.076430534731544
AA 	18	5	0.0763060581517
AA 	19	5	0.075014459340659
AA 	20	5	0.075699821543681
AA 	21	5	0.075789230397968
AA 	5	6	0.019849540522708
AA 	6	6	0.020364655358852
AA 	7	6	0.020717446333333
AA 	8	6	0.020934309180766
AA 	9	6	0.020457803837112
AA 	10	6	0.020282877939282
AA 	11	6	0.020846781561668
AA 	12	6	0.020226787774869
AA 	13	6	0.020650289101749
AA 	14	6	0.020093658263423
AA 	15	6	0.020818732393443
AA 	16	6	0.020541879248311
AA 	17	6	0.020184729186047
AA 	18	6	0.020633826982968
AA 	19	6	0.020658240624434
AA 	20	6	0.021033405589744
AA 	5	7	0.035397062519413
AA 	6	7	0.033510329410774
AA 	7	7	0.03386341413278
AA 	8	7	0.034699392148973
AA 	9	7	0.033681750962838
AA 	10	7	0.034270972993311
AA 	11	7	0.033506222744932
AA 	12	7	0.034958653582343
AA 	13	7	0.03440276201209
AA 	14	7	0.033726514328231
AA 	15	7	0.034667182256149
AA 	16	7	0.033153535380577
AA 	17	7	0.032473825162116
AA 	18	7	0.034935896103004
AA 	19	7	0.034363721110184
AA 	5	8	0.004070340584628
AA 	6	8	0.004624447302823
AA 	7	8	0.004373690526582
AA 	8	8	0.004537025908707
AA 	9	8	0.00448073175382
AA 	10	8	0.004114525627717
AA 	11	8	0.004328306076672
AA 	12	8	0.004480816544155
AA 	13	8	0.00437137677494
AA 	14	8	0.004452210677281
AA 	15	8	0.00449831304971
AA 	16	8	0.004192727037262
AA 	17	8	0.004343167481124
AA 	18	8	0.004509631196995
AA 	5	9	7.19032336623163E-05
AA 	6	9	7.40275281466893E-05
AA 	7	9	7.13927738563652E-05
AA 	8	9	7.29764633658261E-05
AA 	9	9	7.23695565227816E-05
AA 	10	9	7.61065388914214E-05
AA 	11	9	7.32212285752743E-05
AA 	12	9	6.95902120153028E-05
AA 	13	9	6.45578399057511E-05
AA 	14	9	6.67944770772853E-05
AA 	15	9	6.63617280315346E-05
AA 	16	9	7.20563987872007E-05
AA 	17	9	7.23289846072727E-05
AA 	5	10	2.3953109813054E-05
AA 	6	10	2.06231639591871E-05
AA 	7	10	2.41034228322926E-05
AA 	8	10	2.41329629033079E-05
AA 	9	10	2.09383007633904E-05
AA 	10	10	2.12620161489505E-05
AA 	11	10	2.27528394689537E-05
AA 	12	10	2.34502592070588E-05
AA 	13	10	2.70592641077922E-05
AA 	14	10	2.07487478955224E-05
AA 	15	10	2.26968980411074E-05
AA 	16	10	2.18292969930685E-05
AC 	5	1	1.62447948175182
AC 	6	1	1.62560799920698
AC 	7	1	1.62267543119266
AC 	8	1	1.62437124533107
AC 	9	1	1.62521967109635
AC 	10	1	1.63741204310345
AC 	11	1	1.60977948658009
AC 	12	1	1.6167685956918
AC 	13	1	1.63065026650756
AC 	14	1	1.6201252711039
AC 	15	1	1.6168328675
AC 	16	1	1.62895677844311
AC 	17	1	1.62101595166667
AC 	18	1	1.61800266440678
AC 	19	1	1.61602071428571
AC 	20	1	1.61867998058252
AC 	21	1	1.62789711644951
AC 	22	1	1.62321102592913
AC 	23	1	1.61481560479042
AC 	24	1	1.60597721007686
AC 	25	1	1.61594830017153
AC 	5	2	0.525657219224283
AC 	6	2	0.529626132884777
AC 	7	2	0.526652831293706
AC 	8	2	0.524183656195462
AC 	9	2	0.52975600166251
AC 	10	2	0.530286581434599
AC 	11	2	0.526222253241141
AC 	12	2	0.527524419614148
AC 	13	2	0.522441227419355
AC 	14	2	0.526617789249147
AC 	15	2	0.528491773116438
AC 	16	2	0.529160622112211
AC 	17	2	0.526369980704698
AC 	18	2	0.525930784033613
AC 	19	2	0.521999395219124
AC 	20	2	0.525408964705882
AC 	21	2	0.529551810561609
AC 	22	2	0.527046771794872
AC 	23	2	0.52645500427716
AC 	24	2	0.527413583778966
AC 	5	3	1.44402857327586
AC 	6	3	1.47163938015803
AC 	7	3	1.4581334809566
AC 	8	3	1.44696402859696
AC 	9	3	1.4570975087108
AC 	10	3	1.45308262222222
AC 	11	3	1.45747062867012
AC 	12	3	1.43066208243131
AC 	13	3	1.45143246434938
AC 	14	3	1.45982083633248
AC 	15	3	1.47722797131783
AC 	16	3	1.46101552207131
