AA 	1	1.19186455207887E+022
AA 	2	10.4108638155496
AA 	3	8.41634367202904
AA 	4	8.79787917989429
AA 	5	7.27029741523625
AA 	6	5.90279137983616
AA 	7	6.84402427986411
AA 	8	6.49787616293659
AA 	9	5.422367396135
AA 	10	5.18513685239106
AA 	11	4.40069744172387
AA 	12	3.24081550404135
AA 	13	2.31531542688849
AA 	14	1.05944346586708
AA 	15	1.31284868983701
AA 	16	-0.369902312677421
AA 	17	-0.794925602922542
AA 	18	-0.786540620033683
AA 	19	-0.04782049407996
AA 	20	0.144456811642923
AA 	21	-0.108774775353356
AA 	22	-0.290741088819235
AA 	23	-0.403613396089256
AA 	24	0.252427749736124
AA 	25	-0.209901505224033
AA 	26	-0.687640864290327
AA 	27	-0.534998814217903
AA 	28	-0.413263896446426
AA 	29	1.5420613433121
AC 	1	9.47188279191592
AC 	2	6.48342471328633
AC 	3	7.90200636781355
AC 	4	7.25058674525679
AC 	5	11.5844068982109
AC 	6	7.57068959604125
AC 	7	6.56402029244341
AC 	8	6.59095300447599
AC 	9	6.42357000036453
AC 	10	4.37572327294979
AC 	11	4.8753122391569
AC 	12	6.73052856816765
AC 	13	3.4290901369338
AC 	14	0.836998887977256
AC 	15	1.73894445253043
AC 	16	-0.385184444044626
AC 	17	-0.804495753608856
AC 	18	-0.805127322721597
AC 	19	-0.052707094268077
AC 	20	0.12727841009313
AC 	21	-0.126661797398737
AC 	22	-0.276920473473775
AC 	23	-0.314425130109542
AC 	24	0.230440362178673
AC 	25	-0.193509110270909
AC 	26	-0.580432209559231
AC 	27	-0.754555687169859
AC 	28	-0.445262243967
AC 	29	1.43313839130435
AD 	1	10.0722689272347
AD 	2	7.57551751816591
AD 	3	5.68045421290353
AD 	4	9.09849312450528
AD 	5	7.84116808837856
AD 	6	6.97264216517517
AD 	7	4.23078368604849
AD 	8	3.96093313095353
AD 	9	3.80871227529204
AD 	10	7.88134238605373
AD 	11	2.37116217579177
AD 	12	1.0464723873335
AD 	13	2.92963226744854
AD 	14	-0.127870181643341
AD 	15	0.84101778049519
AD 	16	-0.37145446316776
AD 	17	-0.835367620488675
AD 	18	-0.706519504472941
AD 	19	-0.044328917633624
AD 	20	0.207253314966144
AD 	21	-0.095059909190744
AD 	22	-0.461979962616407
AD 	23	-0.43185884766871
AD 	24	0.241433101733034
AD 	25	-0.226290770658871
AD 	26	-0.603992097605918
AD 	27	-0.316774078276119
AD 	28	-0.348039804221316
AD 	29	1.525059295
AE 	1	11.8443381811114
AE 	3	7.60479741194858
AE 	4	7.36919620552043
AE 	5	7.66871801965391
AE 	6	8.46142568189211
AE 	7	4.42580608436329
AE 	8	7.90890365033327
AE 	9	9.11679362435874
AE 	10	4.82790288569235
AE 	11	3.33217344411314
AE 	12	5.29765670310638
AE 	13	-0.738576407380474
AE 	14	1.22675243944099
AE 	15	1.78398131354491
AE 	16	-0.345061147141768
AE 	17	-0.82318578275315
AE 	18	-0.847491428362773
AE 	19	-0.054041555903684
AE 	20	0.146344253549049
AE 	21	-0.123255813301647
AE 	22	-0.254248423151279
AE 	23	-0.444980608407989
AE 	24	0.342096723973191
AE 	25	-0.196024648061908
AE 	26	-0.522798515891429
AE 	27	-0.277062814222286
AE 	28	-0.381538825698421
AE 	29	1.36077413793103
AF 	1	1.01779755671902E+249
AF 	2	2.56343123209169E+070
AF 	3	7.86519910879762
AF 	4	7.50280139447252
AF 	5	6.64626435815781
AF 	6	6.33770374518547
AF 	7	6.23429215240096
AF 	8	6.72436832196371
AF 	9	6.44357688870079
AF 	10	4.61901946236954
AF 	11	2.73236505777371
AF 	12	1.19743727093318E+037
AF 	13	3.18159617363296
AF 	14	1.24284439052551
AF 	15	1.63673898614306
AF 	16	-0.366016093087543
AF 	17	-0.812719604408144
AF 	18	-0.723602469731467
AF 	19	-0.043504304988761
AF 	20	0.138723679843017
AF 	21	-0.11053591304682
AF 	22	-0.306472080725038
AF 	23	-0.466226870268466
AF 	24	0.251811876286785
AF 	25	-0.186144409351006
AF 	26	-0.666252637572229
AF 	27	-0.66387194779931
AF 	28	-0.450159701533549
AF 	29	1.51935494652406
AG 	1	11.2813560958242
AG 	2	8.70142139199091
AG 	3	7.46318865885224
AG 	4	8.25008518910473
AG 	5	7.849523418275
AG 	6	8.66340151103561
AG 	7	6.92785570131972
AG 	8	7.19108259638414
AG 	9	5.67646722822523
AG 	10	4.46930589755194
AG 	11	4.49191325654073
AG 	12	3.00565453240338
AG 	13	2.36029561833338
AG 	14	1.43971539909449
AG 	15	1.9270394652471
AG 	16	-0.358343540326674
AG 	17	-0.794861740148294
AG 	18	-0.754049862412295
AG 	19	-0.042687415166913
AG 	20	0.152887304168921
AG 	21	-0.119343976013391
AG 	22	-0.321231649601342
AG 	23	-0.432576971960955
AG 	24	0.256312532019977
AG 	25	-0.179758700108532
AG 	26	-0.635079025087422
AG 	27	-0.591526289268583
AG 	28	-0.408940881484279
AG 	29	1.53735473537118
AH 	1	10.1819249026541
AH 	2	6.80314705787518
AH 	3	8.37844428674257
AH 	4	9.21828338577664
AH 	5	6.77076301361785
AH 	6	5.45178961548426
AH 	7	5.79754871385423
AH 	8	4.89997831785882
AH 	9	8.09570313557237
AH 	10	5.08950656967746
AH 	11	2.29912222907864
AH 	12	2.59796202129087
AH 	13	4.01466340413453
AH 	14	1.95515556517287
AH 	15	1.58827410224504
AH 	16	-0.344165687736203
AH 	17	-0.759488248703682
AH 	18	-0.817266975497573
AH 	19	-0.041709058966505
AH 	20	0.117516550880683
AH 	21	-0.099040464833015
AH 	22	-0.38054189471228
AH 	23	-0.498868440862102
AH 	24	0.212532879533418
AH 	25	-0.209760963905447
AH 	26	-0.719131168369744
AH 	27	-0.495955694315034
AH 	28	-0.229137379956237
AH 	29	1.63778617073171
AI 	1	10.0741906824862
AI 	2	9.69156367931926
AI 	3	7.50656674032704
AI 	4	9.22213729667483
AI 	5	8.25163472083346
AI 	6	6.8314537724861
AI 	7	5.41191205610982
AI 	8	6.79650434065668
AI 	9	6.83648337913199
AI 	10	5.40721657538098
AI 	11	3.40591924735398E+093
AI 	13	2.04356185121107E+074
AI 	14	1.66216879084147
AI 	15	0.977077417765643
AI 	16	-0.381177867488311
AI 	17	-0.770626511946517
AI 	18	-0.742457952523936
AI 	19	-0.044622734733739
AI 	20	0.157424088955092
AI 	21	-0.108707400440464
AI 	22	-0.269836911652014
AI 	23	-0.385634294743941
AI 	24	0.22534372726573
AI 	25	-0.20714356435255
AI 	26	-0.646878587692149
AI 	27	-0.535224177239346
AI 	28	-0.443810898049632
AI 	29	1.56824442722628
AK 	1	8.27231205673759E+249
AK 	2	10.7082847495144
AK 	3	7.56428150418472
AK 	4	7.9746334343819
AK 	5	5.57851731683517
AK 	6	5.86247686572137
AK 	7	3.4193674088662
AK 	8	5.94010399982336
