AA 	1.19186455207887E+022
AA 	10.4108638155496
AA 	8.41634367202904
AA 	8.79787917989429
AA 	7.27029741523625
AA 	5.90279137983616
AA 	6.84402427986411
AA 	6.49787616293659
AA 	5.422367396135
AA 	5.18513685239106
AA 	4.40069744172387
AA 	3.24081550404135
AA 	2.31531542688849
AA 	1.05944346586708
AA 	1.31284868983701
AA 	-0.369902312677421
AA 	-0.794925602922542
AA 	-0.786540620033683
AA 	-0.04782049407996
AA 	0.144456811642923
AA 	-0.108774775353356
AA 	-0.290741088819235
AA 	-0.403613396089256
AA 	0.252427749736124
AA 	-0.209901505224033
AA 	-0.687640864290327
AA 	-0.534998814217903
AA 	-0.413263896446426
AA 	1.5420613433121
AC 	9.47188279191592
AC 	6.48342471328633
AC 	7.90200636781355
AC 	7.25058674525679
AC 	11.5844068982109
AC 	7.57068959604125
AC 	6.56402029244341
AC 	6.59095300447599
AC 	6.42357000036453
AC 	4.37572327294979
AC 	4.8753122391569
AC 	6.73052856816765
AC 	3.4290901369338
AC 	0.836998887977256
AC 	1.73894445253043
AC 	-0.385184444044626
AC 	-0.804495753608856
AC 	-0.805127322721597
AC 	-0.052707094268077
AC 	0.12727841009313
AC 	-0.126661797398737
AC 	-0.276920473473775
AC 	-0.314425130109542
AC 	0.230440362178673
AC 	-0.193509110270909
AC 	-0.580432209559231
AC 	-0.754555687169859
AC 	-0.445262243967
AC 	1.43313839130435
AD 	10.0722689272347
AD 	7.57551751816591
AD 	5.68045421290353
AD 	9.09849312450528
AD 	7.84116808837856
AD 	6.97264216517517
AD 	4.23078368604849
AD 	3.96093313095353
AD 	3.80871227529204
AD 	7.88134238605373
AD 	2.37116217579177
AD 	1.0464723873335
AD 	2.92963226744854
AD 	-0.127870181643341
AD 	0.84101778049519
AD 	-0.37145446316776
AD 	-0.835367620488675
AD 	-0.706519504472941
AD 	-0.044328917633624
AD 	0.207253314966144
AD 	-0.095059909190744
AD 	-0.461979962616407
AD 	-0.43185884766871
AD 	0.241433101733034
AD 	-0.226290770658871
AD 	-0.603992097605918
AD 	-0.316774078276119
AD 	-0.348039804221316
AD 	1.525059295
AE 	11.8443381811114
AE 	7.60479741194858
AE 	7.36919620552043
AE 	7.66871801965391
AE 	8.46142568189211
AE 	4.42580608436329
AE 	7.90890365033327
AE 	9.11679362435874
AE 	4.82790288569235
AE 	3.33217344411314
AE 	5.29765670310638
AE 	-0.738576407380474
AE 	1.22675243944099
AE 	1.78398131354491
AE 	-0.345061147141768
AE 	-0.82318578275315
AE 	-0.847491428362773
AE 	-0.054041555903684
AE 	0.146344253549049
AE 	-0.123255813301647
AE 	-0.254248423151279
AE 	-0.444980608407989
AE 	0.342096723973191
AE 	-0.196024648061908
AE 	-0.522798515891429
AE 	-0.277062814222286
AE 	-0.381538825698421
AE 	1.36077413793103
AF 	1.01779755671902E+249
AF 	2.56343123209169E+070
AF 	7.86519910879762
AF 	7.50280139447252
AF 	6.64626435815781
AF 	6.33770374518547
AF 	6.23429215240096
AF 	6.72436832196371
AF 	6.44357688870079
AF 	4.61901946236954
AF 	2.73236505777371
AF 	1.19743727093318E+037
